127.0.0.1 - - [30/Mar/2024:18:18:33 +0000] "GET /wp-includes/js/jquery/ui/core.min.js?ver=1.13.2 HTTP/1.0" 200 21438
127.0.0.1 - - [30/Mar/2024:18:18:33 +0000] "GET /wp-admin/js/postbox.min.js?ver=6.4.3 HTTP/1.0" 200 6705
127.0.0.1 - - [30/Mar/2024:18:18:33 +0000] "GET /wp-admin/js/dashboard.min.js?ver=6.4.3 HTTP/1.0" 200 8797
127.0.0.1 - - [30/Mar/2024:18:18:33 +0000] "GET /wp-includes/js/dist/vendor/moment.min.js?ver=2.29.4 HTTP/1.0" 200 57925
127.0.0.1 - - [30/Mar/2024:18:18:33 +0000] "GET /wp-includes/js/dist/date.min.js?ver=936c461ad5dce9c2c8ea HTTP/1.0" 200 783709
127.0.0.1 - - [30/Mar/2024:18:18:33 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=6.4.3 HTTP/1.0" 200 102997
127.0.0.1 - - [30/Mar/2024:18:18:33 +0000] "GET /wp-admin/js/updates.min.js?ver=6.4.3 HTTP/1.0" 200 41620
127.0.0.1 - - [30/Mar/2024:18:18:33 +0000] "GET /wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105 HTTP/1.0" 200 13242
127.0.0.1 - - [30/Mar/2024:18:18:33 +0000] "GET /wp-includes/js/heartbeat.min.js?ver=6.4.3 HTTP/1.0" 200 6013
127.0.0.1 - - [30/Mar/2024:18:18:33 +0000] "GET /wp-includes/js/jquery/ui/menu.min.js?ver=1.13.2 HTTP/1.0" 200 10114
127.0.0.1 - - [30/Mar/2024:18:18:33 +0000] "GET /wp-includes/js/wplink.min.js?ver=6.4.3 HTTP/1.0" 200 11253
127.0.0.1 - - [30/Mar/2024:18:18:33 +0000] "GET /wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.13.2 HTTP/1.0" 200 8466
